objid,crowded,badbkgmatch,ra,dec,l,b,nmatches,nreject,nbands,i1_fluxtype,i2_fluxtype,i3_fluxtype,i4_fluxtype,m1_fluxtype,i1_fluxflag,i2_fluxflag,i3_fluxflag,i4_fluxflag,m1_fluxflag,i1_softsatflag,i2_softsatflag,i3_softsatflag,i4_softsatflag,i1_f_ap2,i1_df_ap2,i2_f_ap2,i2_df_ap2,i3_f_ap2,i3_df_ap2,i4_f_ap2,i4_df_ap2,m1_f_psf,m1_df_psf,i1_extfrac,i2_extfrac,i3_extfrac,i4_extfrac,m1_extfrac,i1_brtfrac,i2_brtfrac,i3_brtfrac,i4_brtfrac,m1_brtfrac,i1_snr,i2_snr,i3_snr,i4_snr,m1_snr,i1_seflags,i2_seflags,i3_seflags,i4_seflags,m1_dflag,m1_sflag,i1_meannoise,i2_meannoise,i3_meannoise,i4_meannoise,m1_meannoise,smid,regid,irac_obstype,mips_obstype,i1_coverage,i2_coverage,i3_coverage,i4_coverage,m1_coverage,twomass_key,twomass_assoc,twomass_ra,twomass_dec,j,dj,h,dh,k,dk,DR3Name,RAdeg,DEdeg,errHalfMaj,errHalfMin,errPosAng,SolID,Source,RandomI,e_RAdeg,e_DEdeg,Plx,e_Plx,RPlx,PM,pmRA,e_pmRA,pmDE,e_pmDE,RADEcor,RAPlxcor,RApmRAcor,RApmDEcor,DEPlxcor,DEpmRAcor,DEpmDEcor,PlxpmRAcor,PlxpmDEcor,pmRApmDEcor,NAL,NAC,NgAL,NbAL,gofAL,chi2AL,epsi,sepsi,Solved,APF,nueff,pscol,e_pscol,RApscolCorr,DEpscolCorr,PlxpscolCorr,pmRApscolCorr,pmDEpscolCorr,MatchObsA,Nper,amax,MatchObs,IPDgofha,IPDgofhp,IPDfmp,IPDfow,RUWE,Dup,o_Gmag,FG,e_FG,RFG,Gmag,e_Gmag,o_BPmag,FBP,e_FBP,RFBP,BPmag,e_BPmag,o_RPmag,FRP,e_FRP,RFRP,RPmag,e_RPmag,E(BP/RP),NBPcont,NBPblend,NRPcont,NRPblend,Mode,BP-RP,BP-G,G-RP,RV,e_RV,n_RV,o_RV,o_RVd,RVNper,RVS/N,RVgof,RVchi2,RVTdur,RVamp,RVtempTeff,RVtemplogg,RVtemp[Fe/H],Vatmparam,vbroad,e_Vbroad,o_Vbroad,GRVSmag,e_GRVSmag,o_GRVSmag,RVSS/N,VarFlag,PQSO,PGal,PSS,Teff,b_Teff_x,B_Teff_xa,logg,b_logg_x,B_logg_xa,[Fe/H],b_[Fe/H]_x,B_[Fe/H]_xa,Dist,b_Dist_x,B_Dist_xa,A0,b_A0_x,B_A0_xa,AG,b_AG_x,B_AG_xa,E(BP-RP),b_E(BP-RP)_x,B_E(BP-RP)_xa,Lib,RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000,RADEcorJ2000,angDist,ir_ratio,J_H,H_K,J_K,BP_RP,BP_G,G_RP,j_SNR,h_SNR,k_SNR,good_2mass,good_gaia_phot,good_astrometry,k_dwarf_color,k_dwarf_color_strict,dist_pc,dist_pc_err,good_parallax,G_abs,J_abs,K_abs,k_dwarf_absmag,k_dwarf_teff,k_subtype,A_G,A_J,A_K,Gmag_dered,BPmag_dered,RPmag_dered,j_dered,h_dered,k_dered,flag_giant,flag_mdwarf,flag_high_pm,flag_binary,flag_variable,contaminant,validation_score,validation_tier,confidence
SSTSL2 J205122.78+443342.5,0,0,312.844941,44.561821,84.824997,0.174058,1,0,7,1,1,1,1,1,0,2,0.0,0,1,0,0,0.0,0,5614.0,5.886,5189.0,7.131,4845.0,17.59,5692.0,28.19,12520.0,95.38,0.0,0.0,0.0,0.0,0.96,0.0,1.02,0.0,0.0,0.0,946.2,752.3,303.8,257.0,131.3,0,2,0.0,0,N,1,1.323,1.409,6.108,7.354,52.87,30002641,30002641-29009,0,0,6.31,3.26,5.74,3.47,18.58,1209978005.0,1,312.8451,44.56185,4747.0,131.2,6906.0,203.5,6887.0,158.6,Gaia DR3 2163148772421081728,312.8450345,44.5618316,0.0,0.0,177,1.63615e+18,2.16315e+18,875811728,0.0337,0.0407,1.2727,0.0444,28.665,3.776,-2.157,0.042,-3.099,0.046,-0.0174,0.0605,-0.1493,-0.078,0.1976,-0.1112,-0.2858,-0.2082,-0.1498,-0.018,344,0,344,0,-0.3887,342.71,0.0,0.0,31,False,1.302,,,,,,,,39,27,0.065678,42,0.001979,35.4,0,0,0.984,0,344,4657.18947,12.097,384.986,16.517057,0.003943,40,1038.36,12.7024,81.7452,17.797668,0.013572,39,5456.06,36.4575,149.655,15.405697,0.00818,1.394,0.0,1.0,0.0,0.0,0,2.391972,1.280611,1.111361,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.99997,4757.3,4722.3,4792.9,4.1735,4.1697,4.1784,-0.7585,-0.7864,-0.7255,633.6516,619.5469,645.2577,3.2937,3.2569,3.3252,2.3581,2.3284,2.3841,1.2993,1.2825,1.3145,MARCS,312.845048,44.56184538,0.675694,0.749677,-0.0078,0.242959,1.0819040277510117,-2159.0,19.0,-2140.0,2.3919710000000016,1.2806110000000004,1.1113600000000012,36.181402439024396,33.93611793611794,43.423707440100884,True,True,True,False,False,785.7311228097745,27.411378842424757,True,7.040687220549874,4737.523630220549,6877.523630220549,False,True,K0,2.3581,0.636687,0.259391,14.158957000000001,15.439568000000001,13.047597,4746.363313,6906.0,6886.740609,False,False,False,False,False,False,0.6000000000000001,Bronze,Likely
SSTSL2 J161436.29-500306.2,1,0,243.651242,-50.051734,332.770886,0.66884,1,0,7,1,1,1,1,1,2,2,2.0,0,1,0,0,0.0,0,104400.0,143.8,81130.0,152.3,77110.0,242.1,57100.0,159.3,28800.0,171.1,0.0,0.0,0.0,0.0,1.11,1.02,1.02,0.95,0.32,0.05,647.4,473.7,279.4,322.5,168.3,0,0,0.0,0,N,-1,11.77,13.03,49.37,44.31,107.1,30002561,30002561-30226,0,0,3.07,2.1,2.88,2.26,18.22,1089001031.0,1,243.6513,-50.05185,4100.0,120.8,23810.0,504.4,74470.0,1578.0,Gaia DR3 5935160438165061376,243.651469,-50.05166022,0.0,0.0,105,1.63615e+18,5.93516e+18,877265422,0.0308,0.0232,1.1462,0.0409,28.0327,6.254,-6.173,0.043,-1.005,0.036,-0.1686,-0.1589,-0.1736,-0.2222,-0.0107,-0.1828,-0.0982,0.055,0.102,-0.0232,397,0,394,3,0.2808,413.33,0.087,0.91593,31,True,1.48,,,,,,,,45,20,0.060112,50,0.02184,19.91,0,0,1.009,0,334,9655.31056,4.44701,2171.19,15.725451,0.0028,44,4437.17,13.7707,322.218,16.220778,0.004375,44,7593.46,11.0249,688.755,15.046797,0.004095,1.246,0.0,0.0,0.0,0.0,0,1.173981,0.495326,0.678655,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999974,5041.3,5004.4,5081.2,4.4511,4.4152,4.4845,-0.7436,-0.8014,-0.6953,893.7856,850.919,940.2374,0.3788,0.3498,0.4095,0.3028,0.2793,0.3278,0.1635,0.1508,0.1769,MARCS,243.6515118,-50.05165576,0.69605,0.576345,-0.0061,0.588193,1.2868236164180944,-19710.0,-50660.0,-70370.0,1.1739809999999995,0.49532699999999963,0.6786539999999999,33.94039735099338,47.20459952418715,47.19264892268694,True,True,True,False,False,872.4480893386842,31.13167584536048,True,6.021753020608653,4090.2963020206084,74460.29630202061,False,True,G8,0.3028,0.08175600000000001,0.033308000000000004,15.422651,15.917978,14.743997,4099.918244,23810.0,74469.966692,False,False,False,False,False,False,0.6000000000000001,Bronze,Likely
SSTSL2 J205557.09+441535.7,0,0,313.98791,44.259922,85.118101,-0.6456,1,0,7,1,1,1,1,1,2,2,2.0,0,1,0,0,0.0,0,9843.0,7.862,9111.0,10.23,7468.0,20.34,7035.0,16.39,7600.0,92.46,0.0,0.0,0.0,0.0,0.85,0.98,0.95,0.95,0.0,0.0,1205.6,811.1,383.7,491.0,82.2,3,3,0.0,0,N,-1,1.164,1.317,4.587,6.152,50.72,30002641,30002641-27568,0,0,3.75,6.72,2.98,6.95,19.21,997380840.0,1,313.9879,44.25995,6699.0,154.2,11000.0,303.8,11250.0,279.8,Gaia DR3 2162904165439288320,313.98793,44.25995103,0.0,0.0,167,1.63615e+18,2.1629e+18,860560907,0.037,0.0406,1.3329,0.0481,27.6917,3.556,-1.19,0.049,-3.351,0.047,-0.0448,0.2178,-0.0196,-0.1211,0.141,-0.1632,-0.1103,-0.2042,-0.0487,0.0003,351,0,349,2,0.3734,368.77,0.0,0.0,31,False,1.285,,,,,,,,40,25,0.06882,45,0.06321,106.2,0,0,1.013,0,342,4220.19345,28.4365,148.408,16.624037,0.007818,41,871.881,22.4265,38.8772,17.987398,0.028066,43,5118.07,97.5118,52.4867,15.475129,0.021028,1.419,0.0,1.0,1.0,1.0,0,2.512269,1.363361,1.148908,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999982,4950.6,4911.7,4992.9,4.1732,4.1702,4.1787,-0.7843,-0.7956,-0.7626,629.7613,617.8554,641.8649,3.9059,3.8711,3.9414,2.7837,2.7556,2.8131,1.5442,1.5277,1.5614,MARCS,313.9879374,44.25996593,0.786041,0.75381,0.0146,0.116528,1.0803424432005269,-4301.0,-250.0,-4551.0,2.512268999999998,1.3633609999999976,1.1489080000000005,43.44357976653697,36.208031599736664,40.2072909220872,True,True,True,False,False,750.2438292445045,27.073845139665888,True,7.248024839802667,6689.623987839803,11240.623987839803,False,True,G9,2.7837,0.751599,0.306207,13.840337000000002,15.203698,12.691429000000001,6698.248401,11000.0,11249.693793,False,False,False,False,False,False,0.6000000000000001,Bronze,Likely
SSTSL2 J203357.43+381854.7,0,0,308.489319,38.315219,77.896468,-1.108572,1,0,7,1,1,1,1,1,2,2,0.0,0,1,0,0,0.0,0,7005.0,9.858,5880.0,11.85,4342.0,25.42,5022.0,30.95,14320.0,142.2,0.0,0.0,0.0,0.0,0.96,0.98,0.95,0.0,0.0,0.0,712.1,463.9,194.6,199.0,100.7,3,3,0.0,0,N,1,1.713,1.766,8.569,10.19,84.21,30002641,30002641-26832,0,0,2.37,2.89,3.04,2.89,11.43,328963037.0,1,308.4892,38.31522,7892.0,181.7,10550.0,233.2,11450.0,253.1,Gaia DR3 2063939460284036864,308.4892381,38.31520971,0.0,0.0,173,1.63615e+18,2.06394e+18,54853886,0.0226,0.0267,0.9515,0.0307,30.9829,4.308,-2.497,0.031,-3.51,0.033,-0.0382,0.031,-0.1742,-0.0817,0.2691,-0.1147,-0.1303,-0.1147,-0.1423,-0.0556,469,0,467,2,-0.5004,462.82,0.0,1.87e-15,31,False,1.357,,,,,,,,54,27,0.046217,59,0.0138,83.03,0,0,0.983,0,493,7530.4324,30.4449,247.346,15.995317,0.005183,55,2311.98,38.1384,60.6207,16.928585,0.018126,55,7664.28,82.3555,93.0633,15.036717,0.012264,1.325,0.0,1.0,0.0,0.0,0,1.891868,0.933268,0.9586,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999957,4787.3,4760.3,4811.4,4.1689,4.1648,4.173,-0.713,-0.748,-0.6755,788.6407,772.7442,805.5499,1.9271,1.8977,1.9515,1.4376,1.4145,1.4573,0.7834,0.7707,0.7943,MARCS,308.4892522,38.31522531,0.50383,0.53162,-0.0455,0.230966,1.191326530612245,-2658.0,-900.0,-3558.0,1.8918680000000023,0.9332680000000018,0.9586000000000006,43.43423225096313,45.2401372212693,45.239035954168315,True,True,True,False,False,1050.9721492380452,33.90945347515291,True,5.887360963115196,7881.892043963116,11439.892043963115,False,True,K0,1.4376,0.388152,0.158136,14.557717,15.490985000000002,13.599117,7891.611848,10550.0,11449.841864,False,False,False,False,False,False,0.6000000000000001,Bronze,Likely
SSTSL2 J223623.99+751139.2,0,0,339.099971,75.194232,114.494221,14.581901,1,0,7,1,1,1,1,1,2,2,0.0,0,0,0,0,0.0,0,2139.0,3.777,1465.0,3.351,1094.0,8.483,804.2,8.072,1447.0,31.19,0.0,0.0,0.0,0.0,0.0,0.98,1.02,0.0,0.0,0.0,519.1,413.9,118.0,101.5,46.4,2,0,0.0,0,P,1,0.8298,0.8472,3.479,3.648,54.93,40017321,40017321-5,0,0,10.86,10.28,12.32,9.65,158.76,747386574.0,1,339.0999,75.19423,3712.0,95.73,4907.0,158.2,4153.0,133.9,Gaia DR3 2279557500125084672,339.1003056,75.19432126,0.0,0.0,159,1.63615e+18,2.27956e+18,299280760,0.0518,0.0561,1.8106,0.0585,30.9653,24.812,20.518,0.068,13.951,0.074,-0.0731,0.0331,-0.062,-0.0384,0.2823,-0.0776,-0.1969,-0.158,-0.1176,-0.0406,329,0,328,1,0.2063,343.39,0.0,0.0,31,False,1.277,,,,,,,,38,25,0.10357,42,0.01029,88.37,0,0,1.007,0,357,2624.07534,3.33195,787.55,17.139927,0.003081,39,534.376,11.2943,47.3139,18.518925,0.023117,38,3212.97,15.0684,213.226,15.980627,0.006341,1.428,0.0,1.0,0.0,1.0,0,2.538298,1.378998,1.1593,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999995,4590.9,4515.2,4717.8,4.4308,4.3828,4.4846,-0.5833,-0.8933,-0.3049,506.1827,488.8655,525.0242,3.4863,3.3979,3.6193,2.4496,2.3836,2.5534,1.3439,1.3102,1.3964,MARCS,339.0999487,75.19425925,1.088267,1.19721,-0.0347,0.44497,1.4600682593856655,-1195.0,754.0,-441.0,2.5382979999999993,1.3789979999999993,1.1593,38.77572338869738,31.01769911504425,31.01568334578043,True,True,True,False,False,552.3031039434442,17.84476503959543,True,8.42903958017238,3703.2891125801725,4144.2891125801725,False,True,K2-K1,2.4496,0.6613920000000001,0.26945600000000003,14.690327,16.069325,13.531027,3711.338608,4907.0,4152.730544,False,False,False,False,False,False,0.6000000000000001,Bronze,Likely
SSTSL2 J202041.51+404859.1,0,0,305.172961,40.816439,78.443434,2.425427,1,0,7,1,1,1,1,1,0,0,0.0,0,0,0,0,0.0,0,3937.0,7.193,3232.0,7.373,2836.0,21.61,3307.0,27.66,6247.0,184.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565.8,469.9,157.3,155.5,33.9,0,0,0.0,0,N,1,1.624,1.754,7.096,8.429,98.23,30002641,30002641-31880,0,0,2.53,2.88,3.06,2.18,9.56,305342565.0,1,305.1729,40.81644,4467.0,102.9,6240.0,155.2,5390.0,134.0,Gaia DR3 2068308163580510336,305.1728917,40.81641135,0.0,0.0,165,1.63615e+18,2.06831e+18,1240346496,0.0269,0.0316,1.0588,0.0347,30.4869,7.274,-1.557,0.037,-7.106,0.04,-0.0923,-0.0232,-0.1435,-0.0161,0.1142,-0.0402,-0.0974,-0.1859,-0.0029,-0.1084,389,0,388,1,-0.2886,389.79,0.0,0.0,31,False,1.341,,,,,,,,46,28,0.056902,50,0.03164,112.9,0,0,0.989,0,402,6125.60449,18.775,326.263,16.219494,0.00432,45,1755.81,19.965,87.9443,17.22735,0.012657,47,6481.55,60.5791,106.993,15.218698,0.010829,1.345,0.0,2.0,0.0,1.0,0,2.008653,1.007856,1.000796,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,0.999939,4595.9,4557.0,4634.5,4.1803,4.1511,4.2356,-0.5385,-0.6533,-0.4569,736.9594,691.9968,768.0923,2.0592,2.013,2.0984,1.5051,1.4692,1.5355,0.8127,0.7931,0.8292,PHOENIX,305.1729009,40.81644293,0.593425,0.646303,-0.1044,0.2134,1.218131188118812,-1773.0,850.0,-923.0,2.0086520000000014,1.0078560000000003,1.0007960000000011,43.411078717201164,40.206185567010316,40.223880597014926,True,True,True,False,False,944.4654325651682,30.952918879874705,True,6.343563663146554,4457.124069663147,5380.124069663147,False,True,K2-K1,1.5051,0.40637700000000004,0.165561,14.714394,15.72225,13.713598,4466.593623,6240.0,5389.834439,False,False,False,False,True,False,0.6000000000000001,Bronze,Likely
SSTSL2 J114823.41-624452.8,0,0,177.097578,-62.748021,295.786031,-0.754271,1,0,7,1,1,1,1,1,2,2,2.0,0,1,0,0,0.0,0,11200.0,57.51,9813.0,44.25,6905.0,134.8,6854.0,73.36,13450.0,149.1,0.0,0.0,0.0,0.0,0.96,0.95,1.02,0.92,0.0,0.0,193.3,227.7,63.4,103.8,90.2,2,2,0.0,0,N,1,10.02,11.35,37.34,26.58,79.54,30002561,30002561-27989,0,0,1.92,4.56,1.85,4.8,9.42,831206671.0,1,177.0976,-62.74802,6177.0,221.9,8847.0,342.2,10930.0,312.2,Gaia DR3 5333290728072353920,177.0975441,-62.74801678,0.0,0.0,89,1.63615e+18,5.33329e+18,1311600212,0.0263,0.0256,0.995,0.0327,30.4604,8.426,-8.396,0.034,0.704,0.03,0.0012,-0.1283,-0.2446,0.1195,0.1776,0.1744,0.0155,0.0624,0.1024,0.1044,419,0,418,1,1.5677,473.95,0.102,1.2316,31,False,1.383,,,,,,,,49,27,0.048384,53,0.09027,34.13,2,0,1.054,0,445,8484.81391,66.643,127.317,15.865761,0.008962,49,2931.22,90.0183,32.5625,16.67092,0.03346,50,8457.87,163.561,51.7107,14.929743,0.021334,1.342,0.0,1.0,0.0,0.0,0,1.741177,0.805159,0.936018,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,0.999939,5024.8,4996.0,5062.6,4.1763,4.1705,4.1865,-0.794,-0.7987,-0.7841,888.849,873.678,903.743,1.7764,1.7512,1.8094,1.3534,1.3328,1.3803,0.7394,0.7278,0.7545,MARCS,177.0976256,-62.74801991,0.549842,0.480168,0.0881,0.057905,1.14134311627433,-2670.0,-2083.0,-4753.0,1.7411769999999986,0.8051589999999997,0.9360179999999989,27.836863452005407,25.853302162478084,35.009609224855865,True,True,True,False,False,1005.0251256281407,33.02946895280422,True,5.8548764037286265,6166.989115403729,10919.989115403729,False,True,G8,1.3534,0.365418,0.148874,14.512360999999999,15.317519999999998,13.576343,6176.634582,8847.0,10929.851126,False,False,False,False,True,False,0.6000000000000001,Bronze,Likely
SSTSL2 J231028.66+624042.6,0,0,347.619437,62.678518,111.638128,2.041666,1,0,7,1,1,1,1,1,0,0,0.0,0,1,0,0,0.0,0,1574.0,4.847,1149.0,4.29,741.9,13.46,1552.0,17.28,1893.0,100.7,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,281.7,224.9,52.4,65.5,18.8,0,0,0.0,2,N,1,1.134,1.262,5.076,6.723,61.59,30002711,30002711-31947,0,0,4.55,4.78,4.31,4.28,12.29,904319665.0,1,347.6194,62.6786,2085.0,78.75,2519.0,109.0,2266.0,108.5,Gaia DR3 2207374188102960896,347.6192888,62.67858249,0.0,0.0,169,1.63615e+18,2.20737e+18,1139809753,0.0483,0.0533,1.7808,0.0585,30.4417,13.894,-13.417,0.059,-3.607,0.068,-0.0408,0.2069,-0.178,-0.1213,-0.0033,-0.1336,-0.1725,-0.014,0.0535,-0.089,332,0,329,3,-0.0252,338.36,0.0,0.0,31,False,1.339,,,,,,,,39,26,0.095613,43,0.01078,34.42,0,0,0.998,0,345,2786.2886,1.95906,1422.26,17.074802,0.002859,41,770.277,9.77922,78.7667,18.121925,0.014064,41,2944.5,10.4962,280.529,16.075365,0.00541,1.333,0.0,1.0,0.0,1.0,0,2.04656,1.047123,0.999437,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999712,4210.6,4199.3,4223.8,4.6818,4.6709,4.6864,-0.0016,-0.0216,0.0196,538.7714,532.9237,548.0652,1.1662,1.1448,1.1908,0.8279,0.8125,0.846,0.4499,0.4418,0.4594,PHOENIX,347.6194187,62.67859852,0.960238,1.099155,-0.0749,0.337408,1.369886858137511,-434.0,253.0,-181.0,2.0465599999999995,1.0471230000000027,0.9994369999999968,26.476190476190474,23.110091743119266,20.88479262672811,True,True,True,False,False,561.5453728661277,18.44699253856046,True,8.327877734953164,2076.253075734953,2257.253075734953,False,True,K4-K3,0.8279,0.223533,0.091069,16.246902,17.294025,15.247465000000002,2084.776467,2519.0,2265.908931,False,False,False,False,False,False,0.6000000000000001,Bronze,Likely
SSTSL2 J215232.11+624330.3,0,0,328.133806,62.725098,103.987108,6.633525,1,0,7,1,1,1,1,1,2,2,2.0,2,0,0,0,0.0,0,6325.0,5.056,6468.0,3.958,5593.0,10.77,4493.0,6.762,2664.0,69.02,0.0,0.0,0.0,0.0,0.0,1.02,1.02,0.98,0.95,0.0,1136.8,1484.9,542.3,716.0,38.6,2,2,0.0,2,N,1,0.3872,0.5335,3.084,2.885,41.4,40045000,40045000-0,0,0,4.96,7.58,4.93,8.08,22.74,765749672.0,1,328.1338,62.72509,4246.0,101.7,5114.0,174.3,4884.0,148.5,Gaia DR3 2216381730960621568,328.1338109,62.72506911,0.0,0.0,99,1.63615e+18,2.21638e+18,270459207,0.035,0.0293,1.117,0.0372,30.0303,3.754,-3.488,0.045,-1.388,0.036,-0.0555,-0.2958,0.0334,-0.1924,0.1845,-0.2329,-0.1277,-0.2869,0.0762,0.0271,338,0,338,0,-0.7449,325.78,0.0,0.0,31,False,1.37,,,,,,,,39,24,0.063772,45,0.009855,49.03,0,0,0.97,0,346,6317.74022,10.4926,602.113,16.185963,0.003293,42,2016.54,17.1157,117.818,17.077024,0.009628,41,6291.9,28.6023,219.979,15.250941,0.006216,1.315,0.0,36.0,0.0,38.0,0,1.826083,0.891062,0.935021,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,0.999926,4574.7,4555.1,4602.6,4.1835,4.1731,4.1932,-0.7941,-0.7998,-0.7745,798.5503,786.2134,813.0856,1.5534,1.5324,1.5817,1.1531,1.1364,1.1755,0.6226,0.6134,0.6349,PHOENIX,328.1338447,62.72507528,0.725356,0.577159,0.0478,0.104311,0.9778911564625852,-868.0,230.0,-638.0,1.8260830000000023,0.8910610000000005,0.9350220000000018,41.75024582104228,29.340218014916807,32.888888888888886,True,True,True,False,False,895.2551477170994,29.81512219791951,True,6.426228865578047,4236.240265865578,4874.240265865578,False,True,K2-K1,1.1531,0.31133700000000003,0.126841,15.032863,15.923924000000001,14.097840999999999,4245.688663,5114.0,4883.873159,False,False,False,False,True,False,0.6000000000000001,Bronze,Likely
SSTSL2 J210145.40+680420.9,0,1,315.439192,68.072496,103.99778,14.124797,1,0,7,1,1,1,1,1,2,2,2.0,0,2,0,0,0.0,0,12630.0,7.372,11920.0,8.905,9550.0,14.64,14100.0,25.7,10610.0,51.34,0.0,0.0,0.0,0.0,0.0,1.02,1.02,1.02,0.0,0.96,1516.2,1205.3,549.2,598.9,206.7,2,0,0.0,0,N,-1,0.6431,0.8727,2.209,2.991,61.38,50069881,50069881-7,0,0,21.01,5.45,19.05,4.71,48.86,757671373.0,1,315.4391,68.07246,7663.0,183.5,17110.0,488.5,18850.0,433.9,Gaia DR3 2270051333047653888,315.4391678,68.0724248,0.0,0.0,43,1.63615e+18,2.27005e+18,975535708,0.0981,0.0988,2.9998,0.0999,30.0159,7.701,7.642,0.141,-0.946,0.126,0.1347,0.0056,-0.033,-0.1209,0.0523,-0.1589,-0.2466,-0.1305,0.0415,0.086,325,0,323,2,2.8826,530.52,0.684,6.2834,95,False,,1.1666,0.0295,0.11,0.237,-0.03,-0.197,-0.09,37,28,0.198806,44,0.02954,24.78,0,0,1.116,0,336,1338.39009,2.88389,464.092,17.87091,0.003615,37,104.434,7.56595,13.8032,20.29144,0.078708,38,2173.64,17.4734,124.397,16.404928,0.009511,1.702,0.0,2.0,0.0,1.0,0,3.886511,2.420528,1.465982,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,1.0,4085.5,4030.3,4122.5,4.0623,4.0559,4.0748,0.1565,-0.0813,0.3067,289.4406,280.8567,296.2158,7.1876,7.0863,7.3052,4.4356,4.3654,4.5195,2.603,2.5708,2.6396,PHOENIX,315.4390768,68.072429,2.255485,2.037864,0.0979,0.258383,1.0595637583892616,-9447.0,-1740.0,-11187.0,3.8865119999999997,2.420530000000003,1.4659819999999968,41.76021798365122,35.025588536335725,43.44318967504034,True,True,True,False,False,333.3555570371358,11.101480148013156,True,10.2563715039453,7655.385461503945,18842.385461503945,False,True,K6-K5,4.4356,1.1976120000000001,0.487916,13.435309999999998,15.85584,11.969328,7661.802388,17110.0,18849.512084,False,False,False,False,True,False,0.6000000000000001,Bronze,Likely
SSTSL2 J205404.86+430109.4,0,0,313.520278,43.019286,83.951913,-1.187868,1,0,7,1,1,1,1,1,2,2,0.0,0,0,0,0,0.0,0,4600.0,5.592,3275.0,4.353,2130.0,13.34,1339.0,10.92,1835.0,74.31,0.0,0.0,0.0,0.0,0.0,0.95,0.98,0.0,0.0,0.0,796.9,701.2,176.5,136.8,24.7,3,3,0.0,0,N,1,1.005,0.9264,4.104,4.57,46.93,30002641,30002641-26844,0,0,3.25,9.8,4.08,8.68,20.17,1210052251.0,1,313.5202,43.01935,8098.0,216.3,10640.0,372.3,9061.0,242.0,Gaia DR3 2066011902267820160,313.5201526,43.01929286,0.0,0.0,146,1.63615e+18,2.06601e+18,94593873,0.0308,0.0319,1.1565,0.0388,29.7693,21.767,-16.002,0.039,-14.756,0.039,-0.0835,-0.1077,0.0867,-0.0535,0.2175,-0.1008,-0.0849,-0.1693,-0.0896,-0.0279,350,0,348,2,0.1964,362.05,0.0,0.0,31,False,1.281,,,,,,,,40,26,0.055329,40,0.007233,32.89,0,0,1.007,0,344,6051.03326,4.9148,1231.19,16.232794,0.002893,37,1212.39,14.9851,80.9066,17.629435,0.013707,37,7322.55,21.893,334.471,15.086239,0.004982,1.41,0.0,1.0,0.0,1.0,0,2.543196,1.396641,1.146555,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,0.999998,5126.5,5097.5,5158.3,4.1131,4.1067,4.1193,-0.2985,-0.3422,-0.2545,716.0679,698.3659,733.188,3.9658,3.9445,3.9879,2.8426,2.8244,2.8617,1.565,1.5543,1.5761,MARCS,313.5202499,43.01935845,0.627578,0.633762,-0.0203,0.331007,1.4045801526717556,-2542.0,1579.0,-963.0,2.543196,1.3966410000000025,1.1465549999999975,37.43874248728618,28.579102874026322,37.44214876033058,True,True,True,False,False,864.6779074794638,29.009513886902894,True,6.548522185533191,8088.315728185533,9051.315728185533,False,True,G8,2.8426,0.767502,0.312686,13.390193999999997,14.786835,12.243639000000002,8097.232498,10640.0,9060.687314,False,False,False,False,True,False,0.6000000000000001,Bronze,Likely
